http://www.52top.com.cn:678/migu_video/interface.txt
央视,#genre#
体坛名栏汇,http://gslbmgsplive.miguvideo.com/wd_r3/cctv/titanminglan/600/index.m3u8?msisdn=202509170902399e143770639b4232afbdfb5a02a3f2cb&mdspid=&spid=699004&netType=0&sid=5500315687&pid=2028597139&timestamp=20250917090239&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=629943305&ParentNodeID=-99&assertID=5500315687&client_ip=123.119.84.37&SecurityKey=20250917090239&promotionId=&mvid=5101034219&mcid=500020&playurlVersion=ZQ-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=a795bec185a9b725856a9161fe35e6f4&ddCalcu=4af7v69ae5b5ba3eecf118651a99ab675285&sv=10004&ct=android
四海钓鱼,http://gslbmgsplive.miguvideo.com/wd_r4/peoplecn/shdiaoyu/600/index.m3u8?msisdn=20250917090239caad8bc2357b4730afe182dffa94f9f0&mdspid=&spid=600697&netType=0&sid=5910022184&pid=2028597139&timestamp=20250917090239&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=637444975&ParentNodeID=-99&assertID=5910022184&client_ip=123.119.84.37&SecurityKey=20250917090239&promotionId=&mvid=5100132656&mcid=500020&playurlVersion=ZQ-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=4ac97b493b7a18db2dabd663e10a838b&ddCalcu=b48av3ca89la7a0b14e9336b67dab1a8dd2b&sv=10004&ct=android
咪咕24小时体育台,http://gslbmgsplive.miguvideo.com/wd_r2/virtuallive/tysy201903/50/index.m3u8?msisdn=20250917090240e18f0209c7fe44b3b19e826c1405d724&mdspid=&spid=800033&netType=0&sid=5500751211&pid=2028597139&timestamp=20250917090240&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=654102378&ParentNodeID=-99&assertID=5500751211&client_ip=123.119.84.37&SecurityKey=20250917090240&promotionId=&mvid=5102223687&mcid=500020&playurlVersion=ZQ-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=09dc1d497b217abfa6662f66df81f14a&ddCalcu=a049v1dafcb11a8df4d9676bf221676a6baf&sv=10004&ct=android
陕西体育休闲频道,http://gslbmgsplive.miguvideo.com/migu/kailu/sxtyxx/50/20250804/index.m3u8?msisdn=20250917090240cc9071155803426082aeae997fddcb0a&mdspid=&spid=600572&netType=0&sid=5910022189&pid=2028597139&timestamp=20250917090240&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=956909356&ParentNodeID=-99&assertID=5910022189&client_ip=123.119.84.37&SecurityKey=20250917090240&promotionId=&mvid=5900006712&mcid=500020&playurlVersion=ZQ-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=066aa987ceaa97bd3fd78b4fe13d989f&ddCalcu=f096v86a9abdaa3918e7fc4eba8a79d7fb3d&sv=10004&ct=android
卫视,#genre#
东方卫视,http://gslbmgsplive.miguvideo.com/wd_r4/dfl/dongfangwshd/600/index.m3u8?msisdn=2025091709024069283a0f88f64341981cd68fc14988e3&mdspid=&spid=600697&netType=0&sid=5910022185&pid=2028597139&timestamp=20250917090240&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=651632648&ParentNodeID=-99&assertID=5910022185&client_ip=123.119.84.37&SecurityKey=20250917090240&promotionId=&mvid=5100043384&mcid=500020&playurlVersion=ZQ-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=dad22a84d70843ca1ea785dcca5d20e6&ddCalcu=6deav0da22wd2a5aa8c4cdd7508874a3ec1a&sv=10004&ct=android
江苏卫视,http://gslbmgsplive.miguvideo.com/wd_r2/cctv/jiangsuhd/600/index.m3u8?msisdn=202509170902407378d437963e4a60b758a287697234e7&mdspid=&spid=699067&netType=0&sid=5500199408&pid=2028597139&timestamp=20250917090240&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=623899368&ParentNodeID=-99&assertID=5500199408&client_ip=123.119.84.37&SecurityKey=20250917090240&promotionId=&mvid=5100156802&mcid=500020&playurlVersion=ZQ-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=bae3cca3e715197e70d2d13236b878cb&ddCalcu=bbcav8ea73b8cabc6a332e3711d521d9077e&sv=10004&ct=android
江西卫视,http://gslbmgsplive.miguvideo.com/migu/kailu/jxwshd/50/20190820/index.m3u8?msisdn=202509170902412bac02f4cea24512b2e0bfebfb9f41d2&mdspid=&spid=600633&netType=0&sid=5910021492&pid=2028597139&timestamp=20250917090241&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=783847495&ParentNodeID=-99&assertID=5910021492&client_ip=123.119.84.37&SecurityKey=20250917090241&promotionId=&mvid=5900004351&mcid=500020&playurlVersion=ZQ-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=0cc8cb6af84b1baea7ca06044fd3eab0&ddCalcu=00bcvacae8y3cadbf64a4f08640ba1cb7aae&sv=10004&ct=android
河南卫视,http://gslbmgsplive.miguvideo.com/wd-henanwssd-600/index.m3u8?msisdn=202509170902410845b849d8e448c68a1d1d277e11fc10&mdspid=&spid=600633&netType=0&sid=5910021585&pid=2028597139&timestamp=20250917090241&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=790187291&ParentNodeID=-99&assertID=5910021585&client_ip=123.119.84.37&SecurityKey=20250917090241&promotionId=&mvid=5900005706&mcid=500020&playurlVersion=ZQ-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=19e0a4129fe11bbdb1b2acda65bf5d3c&ddCalcu=c139vdea50afaab45162a9dfcea121bb1bbd&sv=10004&ct=android
陕西卫视,http://gslbmgsplive.miguvideo.com/migu/kailu/shan3xiws/50/20220809/index.m3u8?msisdn=2025091709024144f0441199b24973aa1b8c127a159c7f&mdspid=&spid=600633&netType=0&sid=5910020475&pid=2028597139&timestamp=20250917090241&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=738910838&ParentNodeID=-99&assertID=5910020475&client_ip=123.119.84.37&SecurityKey=20250917090241&promotionId=&mvid=5900004331&mcid=500020&playurlVersion=ZQ-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=f2f55341197c9bd155fad0680dc798b5&ddCalcu=5fb2v8fa95k75ac3d401816907dca9fb5d51&sv=10004&ct=android
大湾区卫视,http://gslbmgsplive.miguvideo.com/wd_r3/2018/nfmedia/nfws/1000/index.m3u8?msisdn=202509170902417049dd6f39c24a11b59ba639e66e1a82&mdspid=&spid=699054&netType=0&sid=2200322852&pid=2028597139&timestamp=20250917090241&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=608917627&ParentNodeID=-99&assertID=2200322852&client_ip=123.119.84.37&SecurityKey=20250917090241&promotionId=&mvid=2200322852&mcid=500020&playurlVersion=ZQ-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=24131f77c20c8f3822d7d91ebffc9165&ddCalcu=5264v11a93wc1afff7b7ec1290dc78df2328&sv=10004&ct=android
湖北卫视,http://gslbmgsplive.miguvideo.com/wd_r2/2018/ocn/hubeiwshd/1000/index.m3u8?msisdn=202509170902427f9ed645cc1b410f8c0ed6cc5ec5a426&mdspid=&spid=600633&netType=0&sid=5910022163&pid=2028597139&timestamp=20250917090242&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=947472496&ParentNodeID=-99&assertID=5910022163&client_ip=123.119.84.37&SecurityKey=20250917090242&promotionId=&mvid=5900004355&mcid=500020&playurlVersion=ZQ-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=2a1c124e99c466628ea3c1d68ca95b4e&ddCalcu=e24avb1a5cy91aa2c48e69d91cc436a6e682&sv=10004&ct=android
吉林卫视,http://gslbmgsplive.miguvideo.com/envivo_v/2018/SD/jilin/1000/index.m3u8?msisdn=20250917090242c44c9ea29bbb42fb8b2dee1d17945a2d&mdspid=&spid=600633&netType=0&sid=5910022164&pid=2028597139&timestamp=20250917090242&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=947472500&ParentNodeID=-99&assertID=5910022164&client_ip=123.119.84.37&SecurityKey=20250917090242&promotionId=&mvid=5900004357&mcid=500020&playurlVersion=ZQ-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=47c01d4c8a55483aed639b96218f61ea&ddCalcu=a4e7v1ca60zf1a8d142c689ab5953468d3ea&sv=10004&ct=android
青海卫视,http://gslbmgsplive.miguvideo.com/envivo_w/2018/SD/qinghai/1000/index.m3u8?msisdn=20250917090243e7e56b7d11ca450bb8da548e279f81b0&mdspid=&spid=600633&netType=0&sid=5910022166&pid=2028597139&timestamp=20250917090243&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=947472506&ParentNodeID=-99&assertID=5910022166&client_ip=123.119.84.37&SecurityKey=20250917090243&promotionId=&mvid=5900004353&mcid=500020&playurlVersion=ZQ-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=99fb6e84c19300fc69e8bc784a46a1ca&ddCalcu=a9c9v1faabz66a4ea8448c71c9b380e09f6c&sv=10004&ct=android
海南卫视,http://gslbmgsplive.miguvideo.com/envivo_x/SD/lvyou/711/index.m3u8?msisdn=2025091709024397470b17f298435ba083b9314d3dc850&mdspid=&spid=600633&netType=0&sid=5910022165&pid=2028597139&timestamp=20250917090243&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=947472502&ParentNodeID=-99&assertID=5910022165&client_ip=123.119.84.37&SecurityKey=20250917090243&promotionId=&mvid=5900004359&mcid=500020&playurlVersion=ZQ-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=1955b3779695d8e3b9ff7192d6dc6f7e&ddCalcu=e179vf5a65zcbad367d729961975fdf89eb3&sv=10004&ct=android
中国农林卫视,http://gslbmgsplive.miguvideo.com/migu/kailu/zgnlws/50/20250804/index.m3u8?msisdn=20250917090243b4520d9bf16642e3bb397c8cc51faba4&mdspid=&spid=600572&netType=0&sid=5910022186&pid=2028597139&timestamp=20250917090243&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=956904896&ParentNodeID=-99&assertID=5910022186&client_ip=123.119.84.37&SecurityKey=20250917090243&promotionId=&mvid=5900006709&mcid=500020&playurlVersion=ZQ-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=97c76def092e324d3d27dd5d86bcb827&ddCalcu=7927v8cab7kc6abd6e8fd059d2de7322d43d&sv=10004&ct=android
兵团卫视,http://gslbmgsplive.miguvideo.com/migu/kailu/btws/50/20250804/index.m3u8?msisdn=2025091709024307d532fe9f494200a4bfa35e8cb162e9&mdspid=&spid=600697&netType=0&sid=5910022192&pid=2028597139&timestamp=20250917090243&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=956923145&ParentNodeID=-99&assertID=5910022192&client_ip=123.119.84.37&SecurityKey=20250917090243&promotionId=&mvid=5900006716&mcid=500020&playurlVersion=ZQ-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=935ec2a58f97320f712fb9886c30945a&ddCalcu=a953v45a9ed0ca32ca65888f99b7f322107f&sv=10004&ct=android
地方,#genre#
上海新闻综合,http://gslbmgsplive.miguvideo.com/wd_r4/dfl/xinwenzonghehd/600/index.m3u8?msisdn=20250917090244fd64694fbe8f41fc9be5d42ddaa00b92&mdspid=&spid=699212&netType=0&sid=5500002275&pid=2028597139&timestamp=20250917090244&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=651632657&ParentNodeID=-99&assertID=5500002275&client_ip=123.119.84.37&SecurityKey=20250917090244&promotionId=&mvid=5100001716&mcid=500020&playurlVersion=ZQ-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=25c6ee4b341af59547c78bc65fa266db&ddCalcu=b2d5v6ca66w2eaaef45b63c4b18a7fc57945&sv=10004&ct=android
上视东方影视,http://gslbmgsplive.miguvideo.com/wd_r4/dfl/dianshijuhd/600/index.m3u8?msisdn=20250917090244800b42b112084173a94673dbc2ac32b4&mdspid=&spid=699212&netType=0&sid=5500002274&pid=2028597139&timestamp=20250917090244&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=617290047&ParentNodeID=-99&assertID=5500002274&client_ip=123.119.84.37&SecurityKey=20250917090244&promotionId=&mvid=5100001715&mcid=500020&playurlVersion=ZQ-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=68e825d4320e536c7b2d35675952651f&ddCalcu=f618v5ea68c22a559d547362503ed523b67c&sv=10004&ct=android
上海第一财经,http://gslbmgsplive.miguvideo.com/wd_r1/2018/bestv/dycj/1000/index.m3u8?msisdn=20250917090244044510bb5d0941a29f3c10d614a71724&mdspid=&spid=699212&netType=0&sid=2201008312&pid=2028597139&timestamp=20250917090244&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=608780988&ParentNodeID=-99&assertID=2201008312&client_ip=123.119.84.37&SecurityKey=20250917090244&promotionId=&mvid=2201008312&mcid=500020&playurlVersion=ZQ-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=dce0822420ae963ac3838d29c454abed&ddCalcu=ddecvbeaa0l48a5242c49220da8e398633ca&sv=10004&ct=android
南京新闻综合频道,http://gslbmgsplive.miguvideo.com/migu/kailu/nanjingxwzh/50/20230719/index.m3u8?msisdn=202509170902440303b29cf9264a62ab002af3c1c6d8a4&mdspid=&spid=699067&netType=0&sid=5910021863&pid=2028597139&timestamp=20250917090244&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=838109047&ParentNodeID=-99&assertID=5910021863&client_ip=123.119.84.37&SecurityKey=20250917090244&promotionId=&mvid=5900006203&mcid=500020&playurlVersion=ZQ-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=f1afc9f7b41ff0b364ba14925446e41c&ddCalcu=cf11v4aaefc6ca494f572b94411fafb04b63&sv=10004&ct=android
南京教科频道,http://gslbmgsplive.miguvideo.com/migu/kailu/nanjingkj/50/20230719/index.m3u8?msisdn=202509170902459e2c7d065ce544e8b9c518e54ae2949b&mdspid=&spid=699067&netType=0&sid=5910021865&pid=2028597139&timestamp=20250917090245&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=838153729&ParentNodeID=-99&assertID=5910021865&client_ip=123.119.84.37&SecurityKey=20250917090245&promotionId=&mvid=5900006205&mcid=500020&playurlVersion=ZQ-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=878ba8dce7cab1097cac5c7e3c5d9c54&ddCalcu=4857vc8a9bxdaa58cd3cee77cc5acba1c079&sv=10004&ct=android
南京十八频道,http://gslbmgsplive.miguvideo.com/migu/kailu/nanjingsb/50/20230719/index.m3u8?msisdn=20250917090245c6a9ec9d82f8485d8b678393674d0c77&mdspid=&spid=699067&netType=0&sid=5910021864&pid=2028597139&timestamp=20250917090245&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=838151753&ParentNodeID=-99&assertID=5910021864&client_ip=123.119.84.37&SecurityKey=20250917090245&promotionId=&mvid=5900006207&mcid=500020&playurlVersion=ZQ-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=db687931df96f9375fadb9ecd66c503e&ddCalcu=ed3bv06a58xc7a6963d1cdef99b6dfa9f357&sv=10004&ct=android
体育休闲频道,http://gslbmgsplive.miguvideo.com/wd_r2/jstv/jstiyu/600/index.m3u8?msisdn=20250917090246d289a9fd5e3443ef97654206ff9d59e3&mdspid=&spid=699067&netType=0&sid=5500260554&pid=2028597139&timestamp=20250917090246&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=626064707&ParentNodeID=-99&assertID=5500260554&client_ip=123.119.84.37&SecurityKey=20250917090246&promotionId=&mvid=5100186459&mcid=500020&playurlVersion=ZQ-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=48cf07de7e2a46c41dd8897665e66e9d&ddCalcu=d498veca6fx60ae75d6e677e928a84d6dc14&sv=10004&ct=android
江苏城市频道,http://gslbmgsplive.miguvideo.com/wd_r2/jstv/jschengshi/600/index.m3u8?msisdn=202509170902467eea5d3b53e94e22b7afdd3dc4a126cd&mdspid=&spid=699067&netType=0&sid=5500260508&pid=2028597139&timestamp=20250917090246&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=626064714&ParentNodeID=-99&assertID=5500260508&client_ip=123.119.84.37&SecurityKey=20250917090246&promotionId=&mvid=5100186409&mcid=500020&playurlVersion=ZQ-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=442f2d17743ae6f5de80aa1f4dfb544c&ddCalcu=c444v42a5fxb2afdd147f714a3aa0e86efd5&sv=10004&ct=android
江苏国际,http://gslbmgsplive.miguvideo.com/wd_r2/jstv/jsguoji/600/index.m3u8?msisdn=202509170902468276d513bcd54ea8aa6be4d4d8ac760c&mdspid=&spid=699067&netType=0&sid=5500260577&pid=2028597139&timestamp=20250917090246&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=626064674&ParentNodeID=-99&assertID=5500260577&client_ip=123.119.84.37&SecurityKey=20250917090246&promotionId=&mvid=5100186482&mcid=500020&playurlVersion=ZQ-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=5ceaf9071b412f90c5dfb4b802a7a3cc&ddCalcu=c5ccv3eaaaw7faa9200781bb44b1f2df59c0&sv=10004&ct=android
江苏教育,http://gslbmgsplive.miguvideo.com/wd_r2/jstv/jsjiaoyu/600/index.m3u8?msisdn=20250917090246eeaa05d53e444b1783b18a334de808eb&mdspid=&spid=699067&netType=0&sid=5500287493&pid=2028597139&timestamp=20250917090246&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=628008321&ParentNodeID=-99&assertID=5500287493&client_ip=123.119.84.37&SecurityKey=20250917090246&promotionId=&mvid=5101012819&mcid=500020&playurlVersion=ZQ-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=3a9e6c6e27ab98c38272aa425aae94d7&ddCalcu=73dav49a9ebe6aaca65e2247aaab29782c83&sv=10004&ct=android
江苏影视频道,http://gslbmgsplive.miguvideo.com/wd_r2/jstv/jsyingshi/600/index.m3u8?msisdn=2025091709024621720228a8a14ba18909bac4bf12cc42&mdspid=&spid=699067&netType=0&sid=5500260517&pid=2028597139&timestamp=20250917090246&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=626064697&ParentNodeID=-99&assertID=5500260517&client_ip=123.119.84.37&SecurityKey=20250917090246&promotionId=&mvid=5100186424&mcid=500020&playurlVersion=ZQ-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=0a1abd191901cea0144dc06295df96d3&ddCalcu=30dav61a9awfbadd5199216900c1dc4e4a10&sv=10004&ct=android
江苏综艺频道,http://gslbmgsplive.miguvideo.com/wd_r2/jstv/jszongyi/600/index.m3u8?msisdn=20250917090246a3f0d7c6d6604225b8b8f28e0f83904e&mdspid=&spid=699067&netType=0&sid=5500260513&pid=2028597139&timestamp=20250917090246&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=626065193&ParentNodeID=-99&assertID=5500260513&client_ip=123.119.84.37&SecurityKey=20250917090246&promotionId=&mvid=5100186420&mcid=500020&playurlVersion=ZQ-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=2abeba8ae309adc45c5a369f902c2f40&ddCalcu=024avfba2edcba2a089afe936039aa5dcc54&sv=10004&ct=android
公共新闻频道,http://gslbmgsplive.miguvideo.com/wd_r2/jstv/jsgonggong/600/index.m3u8?msisdn=202509170902472c7fb0f600ff4b598b6e7998a8ea9a3a&mdspid=&spid=699067&netType=0&sid=5500260520&pid=2028597139&timestamp=20250917090247&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=626064693&ParentNodeID=-99&assertID=5500260520&client_ip=123.119.84.37&SecurityKey=20250917090247&promotionId=&mvid=5100186429&mcid=500020&playurlVersion=ZQ-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=17c853c5c35be4c25e9b71285b0934f7&ddCalcu=71f7v4ca38w95a03bc558c23157bbe94ec52&sv=10004&ct=android
盐城新闻综合,http://gslbmgsplive.miguvideo.com/migu/kailu/ycxwzh/50/20250604/index.m3u8?msisdn=20250917090247a570d79945d04432ac3615363d672b7e&mdspid=&spid=699067&netType=0&sid=5500469360&pid=2028597139&timestamp=20250917090247&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=639731825&ParentNodeID=-99&assertID=5500469360&client_ip=123.119.84.37&SecurityKey=20250917090247&promotionId=&mvid=5102012617&mcid=500020&playurlVersion=ZQ-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=d9c2890b09f1eb3165bb1675d344f5e3&ddCalcu=3de9v5caf2k48a4930db50796f11bebb5361&sv=10004&ct=android
淮安新闻综合,http://gslbmgsplive.miguvideo.com/wd_r2/jstv/haxinwenzonghe/600/index.m3u8?msisdn=20250917090247cff9f4d31b564a7c90c8ffb45d16656c&mdspid=&spid=699067&netType=0&sid=5500469363&pid=2028597139&timestamp=20250917090247&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=639731826&ParentNodeID=-99&assertID=5500469363&client_ip=123.119.84.37&SecurityKey=20250917090247&promotionId=&mvid=5102012618&mcid=500020&playurlVersion=ZQ-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=015bba008eb5e7ab63614f7b140ebf2c&ddCalcu=c021vf5abbkeba0a4010b87efb451e673a6b&sv=10004&ct=android
泰州新闻综合,http://gslbmgsplive.miguvideo.com/wd_r2/jstv/tzxinwenzonghe/600/index.m3u8?msisdn=20250917090247d44425dfbd294d5e86653e3427cf7967&mdspid=&spid=699067&netType=0&sid=5500469354&pid=2028597139&timestamp=20250917090247&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=639731818&ParentNodeID=-99&assertID=5500469354&client_ip=123.119.84.37&SecurityKey=20250917090247&promotionId=&mvid=5102012615&mcid=500020&playurlVersion=ZQ-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=ea9e02d3e66c30bc315cef3c2838a7bc&ddCalcu=cebav79aaek80a328d23ce36f6ecc3501b3c&sv=10004&ct=android
连云港新闻综合,http://gslbmgsplive.miguvideo.com/wd_r2/jstv/lygxinwenzonghe/600/index.m3u8?msisdn=20250917090247fffa158c789a441e8e4d0dfd59418360&mdspid=&spid=699067&netType=0&sid=5500469369&pid=2028597139&timestamp=20250917090247&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=639731715&ParentNodeID=-99&assertID=5500469369&client_ip=123.119.84.37&SecurityKey=20250917090247&promotionId=&mvid=5102012621&mcid=500020&playurlVersion=ZQ-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=a1e5b38057c1ea15347e6ec83c78c7f5&ddCalcu=5af1v7eac5x8ba73c83085c7ec61ee7a4135&sv=10004&ct=android
宿迁新闻综合,http://gslbmgsplive.miguvideo.com/wd_r2/jstv/sqxinwenzonghe/600/index.m3u8?msisdn=20250917090247ce1f541e77f249cb97d98c78303f0bc2&mdspid=&spid=699067&netType=0&sid=5500469357&pid=2028597139&timestamp=20250917090247&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=639731832&ParentNodeID=-99&assertID=5500469357&client_ip=123.119.84.37&SecurityKey=20250917090247&promotionId=&mvid=5102012616&mcid=500020&playurlVersion=ZQ-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=c480b91795489bc6835ea229341cda94&ddCalcu=4c94va8ad0kcba194137992524a8e95b3c86&sv=10004&ct=android
徐州新闻综合,http://gslbmgsplive.miguvideo.com/wd_r2/jstv/xzxinwenzonghe/600/index.m3u8?msisdn=202509170902482ff0d6aeab5f4d9b9fe8aa54f348a91d&mdspid=&spid=699067&netType=0&sid=5500469368&pid=2028597139&timestamp=20250917090248&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=639731747&ParentNodeID=-99&assertID=5500469368&client_ip=123.119.84.37&SecurityKey=20250917090248&promotionId=&mvid=5102012620&mcid=500020&playurlVersion=ZQ-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=8aa34dac9a482d361f201c2602f2a8df&ddCalcu=f8dav8aaa3x24afd2a0c692ac418022df316&sv=10004&ct=android
优漫卡通频道,http://gslbmgsplive.miguvideo.com/wd_r2/jstv/ymkt/600/index.m3u8?msisdn=202509170902486b2492c245c341739d263ae467ef2f40&mdspid=&spid=699067&netType=0&sid=5500260553&pid=2028597139&timestamp=20250917090248&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=626064703&ParentNodeID=-99&assertID=5500260553&client_ip=123.119.84.37&SecurityKey=20250917090248&promotionId=&mvid=5100186455&mcid=500020&playurlVersion=ZQ-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=9afb1ba4cb65f738d143410dd2b5a4a9&ddCalcu=99aav4faabx51abb2ad4dc0b16453f4713d8&sv=10004&ct=android
江阴新闻综合,http://gslbmgsplive.miguvideo.com/migu/kailu/jyxwzh/50/20250604/index.m3u8?msisdn=2025091709024867eded06368d4b7ea258808236433be6&mdspid=&spid=699067&netType=0&sid=5910022177&pid=2028597139&timestamp=20250917090248&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=955227979&ParentNodeID=-99&assertID=5910022177&client_ip=123.119.84.37&SecurityKey=20250917090248&promotionId=&mvid=5900006705&mcid=500020&playurlVersion=ZQ-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=cc640f42ace962bd7159e537fd80719b&ddCalcu=bc9cv16a74l00a8fd4f27a3c5ee996521b7d&sv=10004&ct=android
南通新闻综合,http://gslbmgsplive.miguvideo.com/migu/kailu/ntxwzh/50/20250604/index.m3u8?msisdn=20250917090248eb3471d7006f44f4ad3e680f2d7e8adf&mdspid=&spid=699067&netType=0&sid=5910022178&pid=2028597139&timestamp=20250917090248&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=955227985&ParentNodeID=-99&assertID=5910022178&client_ip=123.119.84.37&SecurityKey=20250917090248&promotionId=&mvid=5900006706&mcid=500020&playurlVersion=ZQ-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=3d69aefcf52d697baca3a5ad0b0f71d2&ddCalcu=23ddv16a79lfaa0ebf0cdfa552ad36a9c7ab&sv=10004&ct=android
