http://www.52top.com.cn:678/migu_video/interface.txt
央视,#genre#
CCTV10科教,http://gslbmgsplive.miguvideo.com/wd_r2/2018/ocn/cctv10hd/1000/index.m3u8?msisdn=202509150835482b16a3c75f2943cb8da398c862c9e46a&mdspid=&spid=699004&netType=0&sid=5500212874&pid=2028597139&timestamp=20250915083548&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=624878405&ParentNodeID=-99&assertID=5500212874&client_ip=123.119.84.37&SecurityKey=20250915083548&promotionId=&mvid=5100001696&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=89d452921ce3351951ea3add76e708b1&ddCalcu=18b9v8da04y75ae26972d1dcae33a3e51159&sv=10004&ct=android
CCTV11戏曲,http://gslbmgsplive.miguvideo.com/migu/kailu/cctv11hd/50/20200103/index.m3u8?msisdn=20250915083548ab392f1a79404da9acac294831f67747&mdspid=&spid=699004&netType=0&sid=5500988610&pid=2028597139&timestamp=20250915083548&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=667987558&ParentNodeID=-99&assertID=5500988610&client_ip=123.119.84.37&SecurityKey=20250915083548&promotionId=&mvid=5102751362&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=ce10707d10618c08a29fa94a8ec3b0ca&ddCalcu=accev01ab0z37ac0e78da14096a1f89c20a8&sv=10004&ct=android
CCTV12社会与法,http://gslbmgsplive.miguvideo.com/migu/kailu/20200324/cctv12hd/50/index.m3u8?msisdn=20250915083548ac3b17d553054112b8a2bfd138e6b2b7&mdspid=&spid=699004&netType=0&sid=5501083627&pid=2028597139&timestamp=20250915083548&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=673168185&ParentNodeID=-99&assertID=5501083627&client_ip=123.119.84.37&SecurityKey=20250915083548&promotionId=&mvid=5102910389&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=936f3c0088a0626d77985d8026a693a3&ddCalcu=39a3v36a9fd63aac60200888da508692767d&sv=10004&ct=android
CCTV13新闻,http://gslbmgsplive.miguvideo.com/envivo_x/2018/SD/cctv13/1000/index.m3u8?msisdn=20250915083548e6ba97f18f8242c38bd391f5aaf7dc13&mdspid=&spid=699004&netType=0&sid=2202208864&pid=2028597139&timestamp=20250915083548&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=608807423&ParentNodeID=-99&assertID=2202208864&client_ip=123.119.84.37&SecurityKey=20250915083548&promotionId=&mvid=2202208864&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=5eb5e7cfb9d8d6265be634907f41c8fa&ddCalcu=a5fev8bac5y1ea47fc7f0b994d386de6b256&sv=10004&ct=android
CCTV14少儿,http://gslbmgsplive.miguvideo.com/wd_r2/2018/ocn/cctv14hd/1000/index.m3u8?msisdn=20250915083549cc2bfb20bb6e40f7a929c43933f46862&mdspid=&spid=699004&netType=0&sid=5500212875&pid=2028597139&timestamp=20250915083549&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=624878440&ParentNodeID=-99&assertID=5500212875&client_ip=123.119.84.37&SecurityKey=20250915083549&promotionId=&mvid=5100001697&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=8ffb48e4456d0b3e579b838e58c5fa11&ddCalcu=181fvafafby54ac88e54e485368db09b735e&sv=10004&ct=android
CCTV15音乐,http://gslbmgsplive.miguvideo.com/migu/kailu/20200324/cctv15hd/50/index.m3u8?msisdn=202509150835492da12e7da5a24222a9c00db2c97dfe3a&mdspid=&spid=699004&netType=0&sid=5501083628&pid=2028597139&timestamp=20250915083549&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=673168223&ParentNodeID=-99&assertID=5501083628&client_ip=123.119.84.37&SecurityKey=20250915083549&promotionId=&mvid=5102910391&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=48f9802e88f46fc050acd46283999f4a&ddCalcu=a448vffa99a98a90328e28684fd4c6af0c50&sv=10004&ct=android
CCTV17农业农村,http://gslbmgsplive.miguvideo.com/migu/kailu/20200324/cctv17hd/50/index.m3u8?msisdn=20250915083550e5b6bb2f6f214a28bccdfe4ef879dca5&mdspid=&spid=699004&netType=0&sid=5501083631&pid=2028597139&timestamp=20250915083550&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=673168256&ParentNodeID=-99&assertID=5501083631&client_ip=123.119.84.37&SecurityKey=20250915083550&promotionId=&mvid=5102910396&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=9dfdc066a1250577529d539efb5c1c20&ddCalcu=092dvcfa1dacca50b6f6ea913255d0952757&sv=10004&ct=android
CCTV4欧洲,http://gslbmgsplive.miguvideo.com/migu/kailu/20200324/cctv4ouhd/50/index.m3u8?msisdn=20250915083550239df7287f2e493c8b209e1fab48058f&mdspid=&spid=699004&netType=0&sid=2200179315&pid=2028597139&timestamp=20250915083550&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=608807419&ParentNodeID=-99&assertID=2200179315&client_ip=123.119.84.37&SecurityKey=20250915083550&promotionId=&mvid=2200179315&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=06c064cea13b7ffc65ac300b31446221&ddCalcu=1026v2ca60y46a441c3eba01033bc7af5f6c&sv=10004&ct=android
CCTV4美洲,http://gslbmgsplive.miguvideo.com/migu/kailu/20200324/cctv4meihd/50/index.m3u8?msisdn=202509150835504f2986d62f7c4fb499e6ca84d0164238&mdspid=&spid=699004&netType=0&sid=2200179344&pid=2028597139&timestamp=20250915083550&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=608807416&ParentNodeID=-99&assertID=2200179344&client_ip=123.119.84.37&SecurityKey=20250915083550&promotionId=&mvid=2200179344&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=c01582da02b32c77f5cbb82aea69742b&ddCalcu=bc20v41a75y98a62adeaa0228bb3b2cc57f7&sv=10004&ct=android
CGTN外语纪录,http://gslbmgsplive.miguvideo.com/envivo_v/2018/SD/cctv/doc/1000/index.m3u8?msisdn=20250915083550eabd84c277994d0f90cc84837b51e867&mdspid=&spid=699004&netType=0&sid=2200179356&pid=2028597139&timestamp=20250915083550&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=609006487&ParentNodeID=-99&assertID=2200179356&client_ip=123.119.84.37&SecurityKey=20250915083550&promotionId=&mvid=2200179356&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=d8194882db5915a5847e35da13461757&ddCalcu=7d58v71a19y64a483812addb5539e1754a85&sv=10004&ct=android
CGTN阿拉伯语,http://gslbmgsplive.miguvideo.com/envivo_v/SD/cctv/alabo/1000/index.m3u8?msisdn=20250915083550c22b806a7427442dbf882eedafd8bf0b&mdspid=&spid=699004&netType=0&sid=2200179303&pid=2028597139&timestamp=20250915083550&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=609154345&ParentNodeID=-99&assertID=2200179303&client_ip=123.119.84.37&SecurityKey=20250915083550&promotionId=&mvid=2200179303&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=601673c69190c046185ec725c5950b24&ddCalcu=4620vb1a06b57a935cc6592179c0ec508416&sv=10004&ct=android
CGTN西班牙语,http://gslbmgsplive.miguvideo.com/envivo_v/2018/SD/cctv/xibanya/1000/index.m3u8?msisdn=2025091508355074320a9c9ed24017b57e5808e3478693&mdspid=&spid=699004&netType=0&sid=2200179337&pid=2028597139&timestamp=20250915083550&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=609006450&ParentNodeID=-99&assertID=2200179337&client_ip=123.119.84.37&SecurityKey=20250915083550&promotionId=&mvid=2200179337&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=8696fe332d80cc417ea39a33e32a5d90&ddCalcu=0896vd9a56yafa2e33e3323da8903cace471&sv=10004&ct=android
CGTN法语,http://gslbmgsplive.miguvideo.com/envivo_v/2018/SD/cctv/fayu/1000/index.m3u8?msisdn=2025091508355171179e73e63f4336b6db2cb12c8398cf&mdspid=&spid=699004&netType=0&sid=2200179324&pid=2028597139&timestamp=20250915083551&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=609006476&ParentNodeID=-99&assertID=2200179324&client_ip=123.119.84.37&SecurityKey=20250915083551&promotionId=&mvid=2200179324&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=77addda1cf917232e003b45c9bd895af&ddCalcu=f7a7v5aa9dy8daddba91cc5f49b1370203e2&sv=10004&ct=android
CGTN俄语,http://gslbmgsplive.miguvideo.com/envivo_v/2018/SD/cctv/eyu/1000/index.m3u8?msisdn=20250915083551db74949064874f8d98781e456bf646ff&mdspid=&spid=699004&netType=0&sid=2200179332&pid=2028597139&timestamp=20250915083551&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=609006446&ParentNodeID=-99&assertID=2200179332&client_ip=123.119.84.37&SecurityKey=20250915083551&promotionId=&mvid=2200179332&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=37a0a3b7dff837c85763c98e59aeea03&ddCalcu=3307vaaae0yeaaa39b57ed8f9fc833677c58&sv=10004&ct=android
中学生,http://gslbmgsplive.miguvideo.com/migu/kailu/20210415/cctvzhongxuesheng/50/index.m3u8?msisdn=202509150835513af1ac10fab440419dda2fb7ea27a201&mdspid=&spid=699004&netType=0&sid=5910019355&pid=2028597139&timestamp=20250915083551&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=708869532&ParentNodeID=-99&assertID=5910019355&client_ip=123.119.84.37&SecurityKey=20250915083551&promotionId=&mvid=5900002149&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=d42424a3e93611bbb02f41cc4383e387&ddCalcu=7d84v32ae4z32a843a43cec91346f1210bbb&sv=10004&ct=android
CGTN,http://gslbmgsplive.miguvideo.com/envivo_x/2018/SD/cctvnews/1000/index.m3u8?msisdn=2025091508355252e7d18c10954c39980602843e198c47&mdspid=&spid=699004&netType=0&sid=2202196407&pid=2028597139&timestamp=20250915083552&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=609017205&ParentNodeID=-99&assertID=2202196407&client_ip=123.119.84.37&SecurityKey=20250915083552&promotionId=&mvid=2202196407&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=41fc5df4b68431ceff6b60bf28d87fee&ddCalcu=e4e1vffa7ca85add8f24fbb60864b361fcfe&sv=10004&ct=android
体育,#genre#
五环传奇,http://gslbmgsplive.miguvideo.com/wd_r2/virtuallive/5102010211/75/index.m3u8?msisdn=202509150835520038020922f04795a296721db3a89f47&mdspid=&spid=800033&netType=0&sid=5500462658&pid=2028597139&timestamp=20250915083552&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=707671890&ParentNodeID=-99&assertID=5500462658&client_ip=123.119.84.37&SecurityKey=20250915083552&promotionId=&mvid=5102010211&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=fd200d6cadd44cb64dd741929da67d3b&ddCalcu=bf3dvd2a70k60aadd69c2a9d1d4474dcdb46&sv=10004&ct=android
赛事最经典,http://gslbmgsplive.miguvideo.com/wd_r3/cctv/saishijingdian/600/index.m3u8?msisdn=2025091508355236bf510710e04965b7ab68bbdc0fa054&mdspid=&spid=699004&netType=0&sid=5500592947&pid=2028597139&timestamp=20250915083552&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=646596895&ParentNodeID=-99&assertID=5500592947&client_ip=123.119.84.37&SecurityKey=20250915083552&promotionId=&mvid=5101034296&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=55d2dad5bc56053822f5bef5a0e9d4f0&ddCalcu=05f5v4dad2k9daea0da55bfce5b650f52328&sv=10004&ct=android
掼蛋精英赛,http://gslbmgsplive.miguvideo.com/wd_r4/virtuallive/5101059662/75/index.m3u8?msisdn=20250915083552da5cf6f4d4ec445d967db43293cec04b&mdspid=&spid=800033&netType=0&sid=5500341085&pid=2028597139&timestamp=20250915083552&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=631354620&ParentNodeID=-99&assertID=5500341085&client_ip=123.119.84.37&SecurityKey=20250915083552&promotionId=&mvid=5101059662&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=17253e0f23c46cc031d19ab973d52e6e&ddCalcu=e167ve2a25w53ade307f92b3ac9416dc1c30&sv=10004&ct=android
体坛名栏汇,http://gslbmgsplive.miguvideo.com/wd_r3/cctv/titanminglan/600/index.m3u8?msisdn=20250915083552e5531f70e4bc4f8b8384b57606788cec&mdspid=&spid=699004&netType=0&sid=5500315687&pid=2028597139&timestamp=20250915083552&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=629943305&ParentNodeID=-99&assertID=5500315687&client_ip=123.119.84.37&SecurityKey=20250915083552&promotionId=&mvid=5101034219&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=c5f9fb818936ba66503181f8a12c7744&ddCalcu=4c45v7fa79bcfa2b18a188f913861b3a0656&sv=10004&ct=android
四海钓鱼,http://gslbmgsplive.miguvideo.com/wd_r4/peoplecn/shdiaoyu/600/index.m3u8?msisdn=202509150835528af6c1f8deb74009a387e9e967112b29&mdspid=&spid=600697&netType=0&sid=5910022184&pid=2028597139&timestamp=20250915083552&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=637444975&ParentNodeID=-99&assertID=5910022184&client_ip=123.119.84.37&SecurityKey=20250915083552&promotionId=&mvid=5100132656&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=0bde9945def08a44d678dd1b90a41c7b&ddCalcu=b07bvcda1el49aa90495bd1edfd0887a64d4&sv=10004&ct=android
咪咕24小时体育台,http://gslbmgsplive.miguvideo.com/wd_r2/virtuallive/tysy201903/50/index.m3u8?msisdn=2025091508355337eb48917c13407fb4dcb69fbb8a3263&mdspid=&spid=800033&netType=0&sid=5500751211&pid=2028597139&timestamp=20250915083553&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=654102378&ParentNodeID=-99&assertID=5500751211&client_ip=123.119.84.37&SecurityKey=20250915083553&promotionId=&mvid=5102223687&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=3fd965acc13788368033a5790f0f1cbc&ddCalcu=c3bfvcda19bf6a05fa0c9c7153a738380386&sv=10004&ct=android
陕西体育休闲频道,http://gslbmgsplive.miguvideo.com/migu/kailu/sxtyxx/50/20250804/index.m3u8?msisdn=20250915083553d510fb5bf5824cac95b702d4f5c58405&mdspid=&spid=600572&netType=0&sid=5910022189&pid=2028597139&timestamp=20250915083553&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=956909356&ParentNodeID=-99&assertID=5910022189&client_ip=123.119.84.37&SecurityKey=20250915083553&promotionId=&mvid=5900006712&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=ab2f13ea9e041e0174aa8f4f1bfae131&ddCalcu=1a3bv12aefba1af3be1af94ef084a1ae4071&sv=10004&ct=android
卫视,#genre#
东方卫视,http://gslbmgsplive.miguvideo.com/wd_r4/dfl/dongfangwshd/600/index.m3u8?msisdn=20250915083553a53a556c523b46ac8d2ab7569d4c2783&mdspid=&spid=600697&netType=0&sid=5910022185&pid=2028597139&timestamp=20250915083553&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=651632648&ParentNodeID=-99&assertID=5910022185&client_ip=123.119.84.37&SecurityKey=20250915083553&promotionId=&mvid=5100043384&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=6635c351e6f4c47ba6347abdf2ec3096&ddCalcu=6696v03a35wccae325f1deb6af744c3467ab&sv=10004&ct=android
江苏卫视,http://gslbmgsplive.miguvideo.com/wd_r2/cctv/jiangsuhd/600/index.m3u8?msisdn=20250915083553f4b469d863d54538bb2ff205ae4ddddf&mdspid=&spid=699067&netType=0&sid=5500199408&pid=2028597139&timestamp=20250915083553&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=623899368&ParentNodeID=-99&assertID=5500199408&client_ip=123.119.84.37&SecurityKey=20250915083553&promotionId=&mvid=5100156802&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=5fa7ef8e1f788a11793aed8ea7cc3555&ddCalcu=555fv5aa37bceacf78aee18fd7e8a83a9171&sv=10004&ct=android
江西卫视,http://gslbmgsplive.miguvideo.com/migu/kailu/jxwshd/50/20190820/index.m3u8?msisdn=20250915083554122417c1885a48708802186a4480af47&mdspid=&spid=600633&netType=0&sid=5910021492&pid=2028597139&timestamp=20250915083554&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=783847495&ParentNodeID=-99&assertID=5910021492&client_ip=123.119.84.37&SecurityKey=20250915083554&promotionId=&mvid=5900004351&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=aae161a16c9cf47604a5bc00d1df5047&ddCalcu=7a4av0ea51yf6ad11ad1060cc9bc5fa44706&sv=10004&ct=android
河南卫视,http://gslbmgsplive.miguvideo.com/wd-henanwssd-600/index.m3u8?msisdn=20250915083554d7321110c49443aa8ee39a4d37fe12dc&mdspid=&spid=600633&netType=0&sid=5910021585&pid=2028597139&timestamp=20250915083554&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=790187291&ParentNodeID=-99&assertID=5910021585&client_ip=123.119.84.37&SecurityKey=20250915083554&promotionId=&mvid=5900005706&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=c4107ae9815a32abb5e707b711e3fac4&ddCalcu=4cc4va1af0a37aea1e1978b1750a73e25abb&sv=10004&ct=android
陕西卫视,http://gslbmgsplive.miguvideo.com/migu/kailu/shan3xiws/50/20220809/index.m3u8?msisdn=20250915083554c7249540f8f840b8bfe22e5897447d3d&mdspid=&spid=600633&netType=0&sid=5910020475&pid=2028597139&timestamp=20250915083554&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=738910838&ParentNodeID=-99&assertID=5910020475&client_ip=123.119.84.37&SecurityKey=20250915083554&promotionId=&mvid=5900004331&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=b81c76c20fb160c089b561cd8eac8a65&ddCalcu=5b68va1a8ckc7aa6ec82d0cf1b6156b09c80&sv=10004&ct=android
